job_id,title,company,location,country,category,experience_level,work_type,salary_min,salary_max,salary_currency,description,posted_date,source
JOB-00305,Senior Analytics Engineer,InsightWorks,Edinburgh,United Kingdom,Analytics Engineer,Senior,Hybrid,74801,82046,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with aws, bash, data warehouse, etl, git, mongodb, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-29,synthetic_stage_1
JOB-00306,Junior Data Scientist,GridCore Energy,Birmingham,United Kingdom,Data Scientist,Junior,Onsite,45982,56330,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with kubernetes, mysql, numpy, pandas, scikit-learn, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-30,synthetic_stage_1
JOB-00307,Junior Data Scientist,InsightWorks,Edinburgh,United Kingdom,Data Scientist,Junior,Remote,47950,60031,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with numpy, pandas, pinecone, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-15,synthetic_stage_1
JOB-00308,Junior Data Engineer,GridCore Energy,Glasgow,United Kingdom,Data Engineer,Junior,Onsite,50466,64302,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with a/b testing, airflow, data warehouse, docker, etl, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-26,synthetic_stage_1
JOB-00309,Junior Data Analyst,UrbanData Studio,Birmingham,United Kingdom,Data Analyst,Junior,Hybrid,39522,48974,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with azure, excel, python, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-13,synthetic_stage_1
JOB-00310,Mid Level BI Analyst,CloudNova Systems,Birmingham,United Kingdom,BI Analyst,Mid Level,Remote,48472,57921,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, excel, gcp, linux, power bi, statistics, tableau, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-23,synthetic_stage_1
JOB-00311,Mid Level Analytics Engineer,HealthMetric Solutions,Birmingham,United Kingdom,Analytics Engineer,Mid Level,Hybrid,61540,73780,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with a/b testing, chromadb, dbt, etl, git, kubernetes, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-28,synthetic_stage_1
JOB-00312,Junior Data Scientist,DataBridge Labs,Bristol,United Kingdom,Data Scientist,Junior,Hybrid,44390,56917,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, databricks, forecasting, github actions, machine learning, pandas, pinecone, scikit-learn, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-03,synthetic_stage_1
JOB-00313,Mid Level Analytics Engineer,DataBridge Labs,London,United Kingdom,Analytics Engineer,Mid Level,Hybrid,62590,77723,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with chromadb, data warehouse, etl, git, github actions, linux, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-12,synthetic_stage_1
JOB-00314,Mid Level Data Engineer,NorthStar Analytics,Leeds,United Kingdom,Data Engineer,Mid Level,Onsite,60181,74168,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, data warehouse, etl, linux, mongodb, pinecone, postgresql, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-02,synthetic_stage_1
JOB-00315,Junior Data Analyst,RetailPulse,Glasgow,United Kingdom,Data Analyst,Junior,Remote,36814,46553,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with gcp, power bi, python, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-27,synthetic_stage_1
JOB-00316,Mid Level Data Engineer,FinEdge AI,Glasgow,United Kingdom,Data Engineer,Mid Level,Hybrid,61961,71805,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, azure, chromadb, data warehouse, docker, etl, gcp, pinecone, postgresql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-26,synthetic_stage_1
JOB-00317,Senior Data Engineer,CloudNova Systems,Edinburgh,United Kingdom,Data Engineer,Senior,Remote,73252,87836,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, chromadb, etl, postgresql, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-29,synthetic_stage_1
JOB-00318,Senior Data Analyst,FinEdge AI,Manchester,United Kingdom,Data Analyst,Senior,Hybrid,58397,64865,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with a/b testing, data modelling, excel, gcp, power bi, python, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-16,synthetic_stage_1
JOB-00319,Senior Analytics Engineer,HealthMetric Solutions,Birmingham,United Kingdom,Analytics Engineer,Senior,Onsite,75740,92079,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, databricks, dbt, etl, pinecone, python, snowflake. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-19,synthetic_stage_1
JOB-00320,Mid Level BI Analyst,RetailPulse,Remote UK,United Kingdom,BI Analyst,Mid Level,Hybrid,47486,53658,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with bash, data modelling, gcp, github actions, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-08,synthetic_stage_1
JOB-00321,Senior BI Analyst,DataBridge Labs,Birmingham,United Kingdom,BI Analyst,Senior,Onsite,59059,74040,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with chromadb, data modelling, databricks, excel, github actions, kubernetes, power bi, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-11,synthetic_stage_1
JOB-00322,Senior Data Scientist,RetailPulse,Remote UK,United Kingdom,Data Scientist,Senior,Remote,70458,86703,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with aws, github actions, machine learning, numpy, pandas, scikit-learn, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-08,synthetic_stage_1
JOB-00323,Mid Level BI Analyst,TalentSphere,Glasgow,United Kingdom,BI Analyst,Mid Level,Hybrid,48730,64850,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, excel, mongodb, power bi, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-03,synthetic_stage_1
JOB-00324,Mid Level Data Engineer,TalentSphere,Bristol,United Kingdom,Data Engineer,Mid Level,Remote,58205,66253,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with etl, github actions, postgresql, python, spark, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-28,synthetic_stage_1
JOB-00325,Junior Analytics Engineer,NorthStar Analytics,Edinburgh,United Kingdom,Analytics Engineer,Junior,Remote,51705,59019,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with azure, data warehouse, dbt, etl, git, linux, mysql, snowflake, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-15,synthetic_stage_1
JOB-00326,Senior Data Analyst,FinEdge AI,Leeds,United Kingdom,Data Analyst,Senior,Remote,60628,70677,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with bash, chromadb, excel, power bi, python, sql, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-16,synthetic_stage_1
JOB-00327,Senior Data Scientist,GridCore Energy,Newcastle,United Kingdom,Data Scientist,Senior,Hybrid,68627,80532,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with forecasting, github actions, machine learning, mongodb, python, scikit-learn, sql, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-21,synthetic_stage_1
JOB-00328,Senior AI Engineer,InsightWorks,Newcastle,United Kingdom,AI Engineer,Senior,Hybrid,84760,102077,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with azure, chromadb, docker, kubernetes, llm, mysql, openai, python, rag. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-09,synthetic_stage_1
JOB-00329,Entry Level Analytics Engineer,TalentSphere,Manchester,United Kingdom,Analytics Engineer,Entry Level,Remote,46912,63472,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with azure, data warehouse, dbt, git, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-17,synthetic_stage_1
JOB-00330,Senior Analytics Engineer,UrbanData Studio,Newcastle,United Kingdom,Analytics Engineer,Senior,Remote,75094,86962,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with azure, data warehouse, etl, git, mysql, python, snowflake. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-12,synthetic_stage_1
JOB-00331,Mid Level Data Engineer,NorthStar Analytics,Bristol,United Kingdom,Data Engineer,Mid Level,Onsite,60904,75989,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with docker, etl, github actions, mysql, postgresql, spark, sql, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-19,synthetic_stage_1
JOB-00332,Mid Level Data Analyst,UrbanData Studio,Manchester,United Kingdom,Data Analyst,Mid Level,Hybrid,45982,62143,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with azure, databricks, gcp, mysql, power bi, python, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-08,synthetic_stage_1
JOB-00333,Junior Data Engineer,CloudNova Systems,Remote UK,United Kingdom,Data Engineer,Junior,Onsite,47904,55481,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with bash, docker, etl, linux, mongodb, postgresql, spark, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-21,synthetic_stage_1
JOB-00334,Junior Analytics Engineer,CloudNova Systems,London,United Kingdom,Analytics Engineer,Junior,Remote,54257,66623,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with databricks, dbt, etl, git, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-25,synthetic_stage_1
JOB-00335,Mid Level Machine Learning Engineer,UrbanData Studio,Glasgow,United Kingdom,Machine Learning Engineer,Mid Level,Remote,67571,80385,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with azure, chromadb, docker, fastapi, linux, machine learning, mongodb, python, pytorch. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-10,synthetic_stage_1
JOB-00336,Entry Level AI Engineer,NorthStar Analytics,Glasgow,United Kingdom,AI Engineer,Entry Level,Hybrid,53552,62716,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with a/b testing, bash, docker, llm, openai, python, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-22,synthetic_stage_1
JOB-00337,Entry Level Analytics Engineer,InsightWorks,Manchester,United Kingdom,Analytics Engineer,Entry Level,Onsite,48505,61084,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with chromadb, data warehouse, etl, gcp, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-17,synthetic_stage_1
JOB-00338,Mid Level Data Engineer,DataBridge Labs,Remote UK,United Kingdom,Data Engineer,Mid Level,Hybrid,60469,69973,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, data warehouse, databricks, etl, kubernetes, pinecone, postgresql, spark. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-12,synthetic_stage_1
JOB-00339,Senior AI Engineer,UrbanData Studio,Glasgow,United Kingdom,AI Engineer,Senior,Hybrid,81106,92051,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with a/b testing, docker, fastapi, python, rag, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-09,synthetic_stage_1
JOB-00340,Entry Level Data Engineer,InsightWorks,Edinburgh,United Kingdom,Data Engineer,Entry Level,Onsite,45771,57598,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with azure, data warehouse, docker, etl, postgresql, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-17,synthetic_stage_1
JOB-00341,Junior Data Scientist,FinEdge AI,Birmingham,United Kingdom,Data Scientist,Junior,Hybrid,46659,60564,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with forecasting, mysql, python, scikit-learn, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-22,synthetic_stage_1
JOB-00342,Entry Level Machine Learning Engineer,TalentSphere,Newcastle,United Kingdom,Machine Learning Engineer,Entry Level,Onsite,53934,60121,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with aws, bash, deep learning, docker, fastapi, kubernetes, mongodb, python, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-19,synthetic_stage_1
JOB-00343,Entry Level AI Engineer,RetailPulse,London,United Kingdom,AI Engineer,Entry Level,Hybrid,57993,70429,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with docker, llm, mongodb, openai, rag, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-02,synthetic_stage_1
JOB-00344,Junior AI Engineer,TalentSphere,Remote UK,United Kingdom,AI Engineer,Junior,Hybrid,57403,72383,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with aws, databricks, docker, fastapi, langchain, llm, openai, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-18,synthetic_stage_1
JOB-00345,Junior Data Engineer,CloudNova Systems,Leeds,United Kingdom,Data Engineer,Junior,Remote,51294,61328,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with a/b testing, airflow, databricks, docker, etl, postgresql, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-09,synthetic_stage_1
JOB-00346,Entry Level Data Analyst,FinEdge AI,Leeds,United Kingdom,Data Analyst,Entry Level,Remote,33865,50603,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with data modelling, excel, linux, pinecone, power bi, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-14,synthetic_stage_1
JOB-00347,Senior AI Engineer,FinEdge AI,Manchester,United Kingdom,AI Engineer,Senior,Onsite,80702,88543,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with chromadb, gcp, langchain, llm, mysql, openai, python, rag. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-21,synthetic_stage_1
JOB-00348,Entry Level Data Scientist,TalentSphere,Manchester,United Kingdom,Data Scientist,Entry Level,Hybrid,40735,50074,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, kubernetes, machine learning, mysql, pandas, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-27,synthetic_stage_1
JOB-00349,Junior BI Analyst,FinEdge AI,Remote UK,United Kingdom,BI Analyst,Junior,Onsite,37644,55055,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with azure, data modelling, excel, gcp, github actions, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-15,synthetic_stage_1
JOB-00350,Entry Level Data Engineer,NorthStar Analytics,Bristol,United Kingdom,Data Engineer,Entry Level,Hybrid,47319,59651,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with data warehouse, etl, github actions, postgresql, python, spark. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-06,synthetic_stage_1
